episode,avg_total_delay,avg_compute_delay,avg_transmission_delay,avg_requests_per_slot,stages,loss,policy_loss,value_loss,entropy
56,4.71325622946024,3.849172255396843,0.8640839740633964,9.1,458,0.3885641098022461,0.14083237946033478,0.5081989169120789,0.6367750763893127
57,4.947869521379471,4.016217240691185,0.9316522806882859,9.3,476,0.28414684534072876,-0.035659775137901306,0.6517350673675537,0.6060889959335327
58,5.867187510430813,4.686177510023117,1.1810100004076958,10.25,525,0.11380713433027267,-0.07766582071781158,0.3954049348831177,0.6229515671730042
59,6.459644791483879,5.265828061103821,1.1938167303800582,10.2,562,0.14340506494045258,-0.06800350546836853,0.4353782534599304,0.6280553340911865
60,4.191341345012188,3.290570628643036,0.9007707163691521,8.65,432,0.44525179266929626,0.07045920193195343,0.7624177932739258,0.6416288018226624
61,4.3741554453969,3.4962710797786714,0.8778843656182289,8.9,452,0.2193252444267273,-0.0804017037153244,0.6115670800209045,0.6056593656539917
62,5.701697030663491,4.628928464651108,1.0727685660123825,10.15,541,0.0939207598567009,-0.17716354131698608,0.554653525352478,0.6242464780807495
63,6.036871212720871,4.908009248971939,1.1288619637489319,10.35,525,0.17755696177482605,-0.01856856979429722,0.4045197665691376,0.6134346723556519
64,6.199410842359066,4.974430114030838,1.224980728328228,10.85,541,0.1257346123456955,-0.09255816042423248,0.4488006830215454,0.6107569336891174
65,6.4135453090071675,5.2079252243042,1.2056200847029686,10.75,546,0.2151331603527069,0.06747690588235855,0.30764442682266235,0.6165949106216431
66,6.3296770483255385,5.198392415046692,1.1312846332788467,11.15,574,0.05782896280288696,-0.13265696167945862,0.3932858407497406,0.6156997084617615
67,4.970463253557682,3.9794832468032837,0.9909800067543983,10.05,501,0.2918792963027954,0.007844578474760056,0.5798890590667725,0.5909799337387085
68,5.889463452994823,4.78430350124836,1.1051599517464639,10.25,537,0.33446961641311646,0.08602720499038696,0.5092595219612122,0.618735134601593
69,6.364757826924324,5.202785992622376,1.1619718343019485,10.55,564,0.2504962384700775,-0.020831510424613953,0.5539768934249878,0.5660681128501892
70,6.299307227134705,5.071231690049172,1.2280755370855332,10.65,556,0.14237141609191895,-0.01773211732506752,0.3324262499809265,0.610959529876709
71,4.731433314085007,3.7825181007385256,0.9489152133464813,9.35,485,0.20396427810192108,0.01842246577143669,0.38309597969055176,0.600618302822113
72,4.961941405758262,3.9780394971370696,0.983901908621192,9.1,486,0.24156072735786438,0.055609896779060364,0.3843577206134796,0.6228024959564209
73,5.247177505493164,4.292033493518829,0.9551440119743347,9.95,514,0.19983042776584625,0.04261051118373871,0.3265880346298218,0.607410192489624
74,6.480022448301315,5.318684846162796,1.1613376021385193,11.05,587,0.10006308555603027,-0.11796914041042328,0.4478905200958252,0.5913032293319702
75,4.943216074258089,3.9414133965969085,1.0018026776611806,9.4,487,0.14972500503063202,-0.019552988931536674,0.3507371246814728,0.6090571880340576
76,6.223591053485871,5.066916620731353,1.1566744327545166,11.0,571,0.12562741339206696,-0.05196218192577362,0.36650699377059937,0.566390872001648
77,5.238151095807552,4.218974018096924,1.0191770777106286,9.9,521,0.29008570313453674,0.06750784069299698,0.45678800344467163,0.5816137194633484
78,5.47619598954916,4.464800173044205,1.0113958165049552,9.65,526,0.18062853813171387,-0.014289774931967258,0.4002470374107361,0.520519495010376
79,4.684463708847761,3.763949680328369,0.920514028519392,9.05,487,0.15561756491661072,-0.015917615965008736,0.35413333773612976,0.5531495213508606
80,5.676481242477894,4.553799974918365,1.1226812675595284,10.1,538,0.29865527153015137,0.09705193340778351,0.4139931797981262,0.5393260717391968
81,5.1246813327074054,4.096987915039063,1.0276934176683425,10.0,519,0.14699019491672516,-0.023311391472816467,0.3507462739944458,0.5071556568145752
82,5.1340972751379015,4.002898249030113,1.131199026107788,9.95,509,0.13572536408901215,-0.032111845910549164,0.34532836079597473,0.48269718885421753
83,4.173149740695953,3.3228584706783293,0.850291270017624,9.4,467,0.3925844728946686,0.10170407593250275,0.5923818349838257,0.5310493111610413
84,5.790910376608371,4.701246553659439,1.0896638229489326,10.7,553,0.16703057289123535,-0.04233737289905548,0.42881011962890625,0.5037106871604919
85,6.0153915107250215,4.9085799872875215,1.1068115234375,10.9,569,-0.020061828196048737,-0.2505655884742737,0.47067388892173767,0.4833184480667114
86,6.403781086206436,5.22872918844223,1.175051897764206,11.3,598,0.15167810022830963,-0.022936057299375534,0.3590922951698303,0.49319925904273987
87,4.789448285102845,3.753962916135788,1.0354853689670562,9.9,488,0.305990070104599,0.05047126114368439,0.5215780735015869,0.5270227193832397
88,5.323768663406372,4.2513248607516285,1.0724438026547432,10.0,521,0.18839073181152344,-0.09136845171451569,0.5683938264846802,0.44377291202545166
89,6.019853633642197,4.875479012727737,1.1443746209144592,10.7,573,0.13693195581436157,-0.027738742530345917,0.33860400319099426,0.46313101053237915
90,5.005173057317734,3.970889191329479,1.0342838659882545,9.95,507,0.2867322862148285,0.031098172068595886,0.521266758441925,0.49992480874061584
91,4.222997393459082,3.3679964393377304,0.8550009541213512,9.0,452,0.06740133464336395,-0.06255433708429337,0.26942744851112366,0.47580546140670776
92,5.044916576147079,4.057822358608246,0.9870942175388336,9.9,516,0.3733302056789398,0.10851161926984787,0.5392273664474487,0.47951000928878784
93,5.1784581884741785,4.12516864836216,1.0532895401120186,9.75,523,0.08764100819826126,-0.013635195791721344,0.21212877333164215,0.47881850600242615
94,5.24445720911026,4.134619498252869,1.1098377108573914,9.7,516,0.25605830550193787,0.0583682656288147,0.40514513850212097,0.48825350403785706
95,5.689043635129929,4.5947412014007565,1.0943024337291718,10.15,552,0.09287340939044952,-0.021407008171081543,0.23812763392925262,0.47833967208862305
96,3.788852906227112,3.01752732694149,0.7713255792856216,8.2,420,0.2398754358291626,0.04549330845475197,0.3971558213233948,0.4195775091648102
97,5.091795301437378,4.055501627922058,1.0362936735153199,10.2,528,0.2790601849555969,0.10102161765098572,0.3659076988697052,0.49152931571006775
98,5.456352791190147,4.364746814966201,1.0916059762239456,10.4,546,0.21736544370651245,-0.06552845984697342,0.5741258859634399,0.4169046878814697
99,5.918080386519432,4.733468520641327,1.184611865878105,10.5,552,0.21230129897594452,0.04770905151963234,0.33926165103912354,0.5038567781448364
100,4.878681261837483,3.8991241678595543,0.9795570939779281,9.75,501,0.1990211009979248,0.027530476450920105,0.35234180092811584,0.4680282473564148
