episode,avg_total_delay,avg_compute_delay,avg_transmission_delay,avg_requests_per_slot,stages,loss,policy_loss,value_loss,entropy
59,6.2195305049419405,5.1731780707836155,1.0463524341583252,9.85,530,0.31742215156555176,0.07599219679832458,0.4965254068374634,0.6832761168479919
60,4.571831637620926,3.7465773940086367,0.8252542436122894,8.9,450,0.22957882285118103,-0.10118481516838074,0.6750952005386353,0.6783961653709412
61,4.919677720963955,4.05396466255188,0.865713058412075,9.15,476,0.1957351416349411,0.01554008200764656,0.3738787770271301,0.6744327545166016
62,5.922132258117199,4.87271733880043,1.0494149193167686,10.25,536,0.25521424412727356,0.0024113506078720093,0.5191695690155029,0.6781904697418213
63,5.988976728916168,4.964397591352463,1.0245791375637054,10.25,515,0.19319148361682892,-0.05891484394669533,0.5178312063217163,0.6809284090995789
64,6.465942847728729,5.342788350582123,1.1231544971466065,10.8,539,0.4251750111579895,0.047736380249261856,0.7684252262115479,0.6773965954780579
65,7.306811045855284,6.096963599324226,1.2098474465310574,11.15,568,0.23885495960712433,0.022990062832832336,0.4449668228626251,0.6618511080741882
66,6.047024589776993,5.011910855770111,1.0351137340068817,10.65,552,0.4790824055671692,0.07652410864830017,0.8183979988098145,0.6640714406967163
67,5.859495298564434,4.827881026268005,1.0316142722964288,10.15,513,0.4476527273654938,0.08891551196575165,0.7306263446807861,0.6575971245765686
68,6.5249269008636475,5.481151396036148,1.0437755048274995,10.15,539,0.34431445598602295,0.12806226313114166,0.44551634788513184,0.6505975127220154
69,6.959589046239853,5.807165002822876,1.152424043416977,10.8,564,0.16539782285690308,-0.06891573965549469,0.4811092019081116,0.6241040229797363
70,6.184331439435482,5.115674442052841,1.0686569973826407,9.9,519,0.10824926942586899,-0.037552181631326675,0.30444589257240295,0.6421498656272888
71,5.45446642190218,4.510370439291,0.9440959826111793,9.95,508,0.265398234128952,-0.039880380034446716,0.6231856942176819,0.6314254999160767
72,5.473896789550781,4.632807412743569,0.8410893768072129,8.95,478,0.27234598994255066,-0.04952292889356613,0.6561905145645142,0.6226325035095215
73,6.48809033036232,5.439068710803985,1.0490216195583344,10.5,555,0.4135706424713135,0.13188932836055756,0.5761430263519287,0.6390213370323181
74,6.348756489157677,5.219705271720886,1.1290512174367904,10.3,543,0.3544054925441742,0.05630309134721756,0.6089327931404114,0.6363977789878845
75,6.003661216050387,5.060483759641647,0.9431774564087391,9.9,514,0.28975361585617065,-0.05612543225288391,0.7044967412948608,0.6369314789772034
76,6.978907941281795,5.819945001602173,1.1589629396796226,11.15,574,0.21272556483745575,-0.04334285110235214,0.5246319770812988,0.6247559785842896
77,5.536249606311321,4.572188580036164,0.9640610262751579,9.5,509,0.39210817217826843,0.11045683175325394,0.5758227109909058,0.6260009407997131
78,6.204642225801945,5.190230643749237,1.0144115820527078,9.9,537,0.2144872099161148,-0.0017713196575641632,0.4455225169658661,0.6502731442451477
79,4.757207708805799,3.8919692814350126,0.8652384273707867,8.65,461,0.2544023394584656,-0.002474546432495117,0.5268850326538086,0.656564474105835
80,6.347030295431614,5.32789933681488,1.0191309586167336,10.25,543,0.4663613736629486,0.13712945580482483,0.6709375381469727,0.6236850023269653
81,5.999526204168797,4.917830848693848,1.0816953554749489,10.25,542,0.4296853840351105,0.06649699807167053,0.7389740943908691,0.6298657059669495
82,4.867885462939739,3.9388173311948775,0.9290681317448616,9.4,468,0.15182003378868103,-0.052976928651332855,0.4219946265220642,0.6200349926948547
83,5.1830833241343495,4.2501508593559265,0.9329324647784233,9.9,495,0.24212929606437683,0.00036272406578063965,0.4961126744747162,0.6289765238761902
84,6.43320727199316,5.476667511463165,0.956539760529995,10.7,561,0.164075568318367,-0.05607350915670395,0.4524967074394226,0.6099275350570679
85,6.8688798427581785,5.774375122785568,1.0945047199726106,11.25,595,0.08260336518287659,-0.10821361839771271,0.3934764266014099,0.5921230912208557
86,6.121369183063507,5.038788902759552,1.082580280303955,10.75,549,0.0075384387746453285,-0.18387915194034576,0.3946293592453003,0.5897089242935181
87,5.819376127421856,4.803659391403198,1.0157167360186576,10.3,520,0.38586845993995667,0.08043278753757477,0.622944712638855,0.6036664247512817
88,5.979744713753462,5.016559179127216,0.9631855346262455,9.85,520,0.07942123711109161,-0.12034793198108673,0.41132932901382446,0.58954918384552
89,6.070291191339493,5.006242913007736,1.0640482783317566,10.6,552,0.33456742763519287,0.07219257950782776,0.5373048186302185,0.6277554631233215
90,5.05081948786974,4.11112345457077,0.9396960332989692,9.65,492,0.1619659960269928,-0.038444556295871735,0.41253307461738586,0.5855984091758728
91,4.550722783058882,3.7132130026817323,0.8375097803771496,9.05,455,0.030099816620349884,-0.14744609594345093,0.36685651540756226,0.5882344245910645
92,5.982014118134975,5.029758608341217,0.9522555097937584,10.35,557,0.36324265599250793,0.047854989767074585,0.6419236063957214,0.5574144721031189
93,4.975772412121296,4.0428889989852905,0.9328834131360054,9.25,491,0.17461909353733063,-0.05413113906979561,0.4690132737159729,0.5756415128707886
94,5.620574326813221,4.6095085978508,1.0110657289624214,9.95,530,0.3026235103607178,0.022440332919359207,0.571232795715332,0.5433242917060852
95,5.551945588737726,4.599454295635224,0.9524912931025028,9.7,517,0.04418520629405975,-0.12279331684112549,0.34494277834892273,0.549286425113678
96,4.317047000676394,3.5017658084630967,0.8152811922132969,8.4,438,0.19855348765850067,-0.08092156797647476,0.5691928863525391,0.5121392011642456
97,5.659400233626366,4.685512363910675,0.9738878697156906,10.5,544,0.13681787252426147,-0.11124120652675629,0.505761444568634,0.4821650981903076
98,5.401082766056061,4.417716056108475,0.983366709947586,10.1,525,0.43264704942703247,0.16173797845840454,0.5518006086349487,0.4991247057914734
99,6.090267089009285,5.161555975675583,0.928711113333702,10.6,559,0.3324449062347412,0.02907569892704487,0.6156803965568542,0.44709908962249756
100,4.440532857179642,3.6739615738391875,0.7665712833404541,9.3,467,0.11516967415809631,-0.05543632060289383,0.35192006826400757,0.5354041457176208
